freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	cycle number	<Ewe>/V	<I>/mA	
1.4377013E+003	2.5654159E+000	6.2828934E-001	3.000000000000000E+000	3.6834234E-001	3.9247440E+001
1.1346340E+003	2.6909614E+000	6.9469833E-001	3.000000000000000E+000	3.6834770E-001	3.9146076E+001
8.9585779E+002	2.8425362E+000	7.4592781E-001	3.000000000000000E+000	3.6833629E-001	3.9045460E+001
7.0703772E+002	3.0054154E+000	7.7656710E-001	3.000000000000000E+000	3.6834159E-001	3.8953205E+001
5.5803583E+002	3.1747501E+000	7.6338935E-001	3.000000000000000E+000	3.6833885E-001	3.8858936E+001
4.4042245E+002	3.3387990E+000	7.3472011E-001	3.000000000000000E+000	3.6833382E-001	3.8774490E+001
3.4766345E+002	3.4873774E+000	6.7268133E-001	3.000000000000000E+000	3.6833811E-001	3.8685959E+001
2.7438550E+002	3.6053445E+000	5.9951496E-001	3.000000000000000E+000	3.6833879E-001	3.8608997E+001
2.1659435E+002	3.7104299E+000	5.1462746E-001	3.000000000000000E+000	3.6834770E-001	3.8524567E+001
1.7103999E+002	3.7858839E+000	4.1521651E-001	3.000000000000000E+000	3.6834580E-001	3.8444843E+001
1.3495683E+002	3.8311100E+000	3.3855554E-001	3.000000000000000E+000	3.6834466E-001	3.8368649E+001
1.0653436E+002	3.8683658E+000	2.5341815E-001	3.000000000000000E+000	3.6834219E-001	3.8294830E+001
8.4111839E+001	3.8920910E+000	1.9585228E-001	3.000000000000000E+000	3.6834311E-001	3.8228264E+001
6.6380722E+001	3.9038203E+000	1.2791513E-001	3.000000000000000E+000	3.6834508E-001	3.8153126E+001
5.2397697E+001	3.9005704E+000	7.5256407E-002	3.000000000000000E+000	3.6833575E-001	3.8092892E+001
4.1363316E+001	3.8994498E+000	3.5569180E-002	3.000000000000000E+000	3.6834022E-001	3.8037327E+001
3.2649265E+001	3.8950269E+000	-5.9416681E-003	3.000000000000000E+000	3.6833364E-001	3.7971172E+001
2.5766790E+001	3.8805666E+000	-3.5754997E-002	3.000000000000000E+000	3.6833966E-001	3.7913746E+001
2.0331816E+001	3.8609662E+000	-6.1987452E-002	3.000000000000000E+000	3.6833912E-001	3.7852692E+001
1.6053095E+001	3.8429708E+000	-8.1429876E-002	3.000000000000000E+000	3.6834377E-001	3.7806126E+001
1.2668893E+001	3.8140624E+000	-9.9899493E-002	3.000000000000000E+000	3.6832100E-001	3.7741455E+001
9.9968166E+000	3.7955210E+000	-1.0722741E-001	3.000000000000000E+000	3.6834484E-001	3.7698971E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.6201593E-001	6.5490944E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.6201158E-001	6.5518066E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.6199596E-001	6.5291283E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.6200395E-001	6.5043411E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.6200311E-001	6.4804192E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.6201012E-001	6.4589523E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.6199813E-001	6.4388885E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.6200427E-001	6.4215393E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.6201423E-001	6.4046829E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.6201286E-001	6.3883747E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.6199995E-001	6.3748577E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.6200636E-001	6.3610420E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.6200520E-001	6.3482418E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.6199819E-001	6.3358856E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.6200675E-001	6.3235771E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.6201164E-001	6.3125912E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.6200868E-001	6.3014763E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.6200299E-001	6.2911037E+001
